latitude,longitude,acq_date,acq_time,iran_date,iran_time,year,month,day,satellite,instrument,detected_sensor,confidence,frp,brightness,daynight,scan,track
30.11252,51.53006,2026-08-22,608,2026-08-22,09:38,2026,8,22,Terra,MODIS,MODIS,55,20.99,321.83,D,2.64,1.56
30.11926,51.52505,2026-08-22,608,2026-08-22,09:38,2026,8,22,Terra,MODIS,MODIS,48,17.91,320.08,D,2.64,1.56
28.67946,52.09348,2026-08-21,2312,2026-08-22,02:42,2026,8,22,N21,VIIRS,VIIRS,n,4.4,321.92,N,0.61,0.71
28.6816,52.09139,2026-08-21,2312,2026-08-22,02:42,2026,8,22,N21,VIIRS,VIIRS,n,4.37,317.82,N,0.61,0.71
29.19093,52.84122,2026-08-21,2312,2026-08-22,02:42,2026,8,22,N21,VIIRS,VIIRS,n,3.64,306.84,N,0.66,0.73
29.25351,53.11973,2026-08-21,2312,2026-08-22,02:42,2026,8,22,N21,VIIRS,VIIRS,n,7.07,332,N,0.68,0.74
29.25638,53.1245,2026-08-21,2312,2026-08-22,02:42,2026,8,22,N21,VIIRS,VIIRS,n,5.87,327.7,N,0.68,0.74
29.25822,53.11795,2026-08-21,2312,2026-08-22,02:42,2026,8,22,N21,VIIRS,VIIRS,n,4.4,303.85,N,0.68,0.74
29.36425,52.61107,2026-08-21,2312,2026-08-22,02:42,2026,8,22,N21,VIIRS,VIIRS,n,2.3,303.9,N,0.63,0.72
29.48938,51.43137,2026-08-21,2312,2026-08-22,02:42,2026,8,22,N21,VIIRS,VIIRS,n,3.01,313.19,N,0.53,0.67
29.49026,51.43115,2026-08-21,2312,2026-08-22,02:42,2026,8,22,N21,VIIRS,VIIRS,n,3.31,311.55,N,0.53,0.67
29.50303,51.40748,2026-08-21,2312,2026-08-22,02:42,2026,8,22,N21,VIIRS,VIIRS,n,1.04,304.29,N,0.53,0.67
28.68222,52.09309,2026-08-21,2225,2026-08-22,01:55,2026,8,22,N20,VIIRS,VIIRS,n,4.12,332.16,N,0.4,0.37
29.1917,52.84358,2026-08-21,2225,2026-08-22,01:55,2026,8,22,N20,VIIRS,VIIRS,n,4.11,342.01,N,0.41,0.37
29.19242,52.83947,2026-08-21,2225,2026-08-22,01:55,2026,8,22,N20,VIIRS,VIIRS,n,4.11,315.05,N,0.41,0.37
29.25568,53.12243,2026-08-21,2225,2026-08-22,01:55,2026,8,22,N20,VIIRS,VIIRS,n,3.68,336.61,N,0.42,0.37
29.36907,52.61288,2026-08-21,2225,2026-08-22,01:55,2026,8,22,N20,VIIRS,VIIRS,n,3.7,333.62,N,0.4,0.37
29.58778,52.71366,2026-08-21,2225,2026-08-22,01:55,2026,8,22,N20,VIIRS,VIIRS,n,1.85,309.58,N,0.4,0.37
29.58847,52.70964,2026-08-21,2225,2026-08-22,01:55,2026,8,22,N20,VIIRS,VIIRS,n,1.85,320.13,N,0.4,0.37
29.62306,52.44659,2026-08-21,2225,2026-08-22,01:55,2026,8,22,N20,VIIRS,VIIRS,n,2.84,315.6,N,0.4,0.37
29.73531,52.65194,2026-08-21,2225,2026-08-22,01:55,2026,8,22,N20,VIIRS,VIIRS,n,0.57,304.2,N,0.4,0.37
29.19254,52.84581,2026-08-21,2208,2026-08-22,01:38,2026,8,22,N,VIIRS,VIIRS,n,3.37,316.62,N,0.5,0.41
29.1932,52.84051,2026-08-21,2208,2026-08-22,01:38,2026,8,22,N,VIIRS,VIIRS,n,4.21,315.31,N,0.5,0.41
29.25819,53.12244,2026-08-21,2208,2026-08-22,01:38,2026,8,22,N,VIIRS,VIIRS,n,2.6,329.46,N,0.49,0.4
29.36742,52.61337,2026-08-21,2208,2026-08-22,01:38,2026,8,22,N,VIIRS,VIIRS,n,3.12,325.12,N,0.52,0.41
29.50247,51.40637,2026-08-21,2208,2026-08-22,01:38,2026,8,22,N,VIIRS,VIIRS,n,1.35,306.72,N,0.4,0.44
29.5892,52.7132,2026-08-21,2208,2026-08-22,01:38,2026,8,22,N,VIIRS,VIIRS,n,5.2,326.12,N,0.51,0.41
29.62586,52.44854,2026-08-21,2208,2026-08-22,01:38,2026,8,22,N,VIIRS,VIIRS,n,2.87,309.87,N,0.53,0.42
27.48485,52.96481,2026-08-21,2131,2026-08-22,01:01,2026,8,22,N21,VIIRS,VIIRS,n,4.58,312.5,N,0.37,0.58
29.25791,53.12059,2026-08-21,2131,2026-08-22,01:01,2026,8,22,N21,VIIRS,VIIRS,h,7.57,367,N,0.38,0.58
29.3676,52.61158,2026-08-21,2131,2026-08-22,01:01,2026,8,22,N21,VIIRS,VIIRS,n,2.97,317.55,N,0.41,0.6
29.36803,52.61058,2026-08-21,2131,2026-08-22,01:01,2026,8,22,N21,VIIRS,VIIRS,n,3.57,320.08,N,0.41,0.6
29.62393,52.44529,2026-08-21,2131,2026-08-22,01:01,2026,8,22,N21,VIIRS,VIIRS,n,3.41,307.55,N,0.42,0.61
29.88652,52.74447,2026-08-21,2131,2026-08-22,01:01,2026,8,22,N21,VIIRS,VIIRS,n,1.78,307.15,N,0.4,0.6
29.95463,52.87866,2026-08-21,2131,2026-08-22,01:01,2026,8,22,N21,VIIRS,VIIRS,n,2.29,309.92,N,0.4,0.6
