latitude,longitude,acq_date,acq_time,iran_date,iran_time,year,month,day,satellite,instrument,detected_sensor,confidence,frp,brightness,daynight,scan,track
28.6806,52.09278,2026-09-01,900,2026-09-01,12:30,2026,9,1,N21,VIIRS,VIIRS,n,4.61,349.45,D,0.33,0.55
29.28582,51.86427,2026-09-01,900,2026-09-01,12:30,2026,9,1,N21,VIIRS,VIIRS,l,8.33,348.37,D,0.33,0.55
29.85139,51.58992,2026-09-01,605,2026-09-01,09:35,2026,9,1,Terra,MODIS,MODIS,50,21.63,320.97,D,2.53,1.53
30.11226,51.54889,2026-09-01,605,2026-09-01,09:35,2026,9,1,Terra,MODIS,MODIS,38,16.51,320.14,D,2.48,1.52
30.11723,51.52491,2026-09-01,605,2026-09-01,09:35,2026,9,1,Terra,MODIS,MODIS,62,23.68,322.02,D,2.47,1.51
