latitude,longitude,acq_date,acq_time,iran_date,iran_time,year,month,day,satellite,instrument,detected_sensor,confidence,frp,brightness,daynight,scan,track
28.68192,52.09478,2026-08-30,1034,2026-08-30,14:04,2026,8,30,N20,VIIRS,VIIRS,l,8.61,341.34,D,0.53,0.67
28.99224,53.22864,2026-08-30,1034,2026-08-30,14:04,2026,8,30,N20,VIIRS,VIIRS,h,33.87,367,D,0.63,0.72
28.99419,53.22407,2026-08-30,1034,2026-08-30,14:04,2026,8,30,N20,VIIRS,VIIRS,n,16.28,351.87,D,0.62,0.72
28.99453,53.2304,2026-08-30,1034,2026-08-30,14:04,2026,8,30,N20,VIIRS,VIIRS,h,16.28,367,D,0.63,0.72
28.99852,53.22099,2026-08-30,1034,2026-08-30,14:04,2026,8,30,N20,VIIRS,VIIRS,h,35.64,367,D,0.63,0.72
29.00042,53.21632,2026-08-30,1034,2026-08-30,14:04,2026,8,30,N20,VIIRS,VIIRS,n,17.36,344.42,D,0.62,0.72
29.00075,53.2224,2026-08-30,1034,2026-08-30,14:04,2026,8,30,N20,VIIRS,VIIRS,h,16.28,367,D,0.62,0.72
28.98941,53.22854,2026-08-30,1013,2026-08-30,13:43,2026,8,30,N,VIIRS,VIIRS,n,7.09,349.12,D,0.5,0.49
28.99345,53.22272,2026-08-30,1013,2026-08-30,13:43,2026,8,30,N,VIIRS,VIIRS,l,7.09,367,D,0.5,0.49
28.99394,53.22784,2026-08-30,1013,2026-08-30,13:43,2026,8,30,N,VIIRS,VIIRS,l,7.09,351.61,D,0.5,0.49
28.99747,53.21671,2026-08-30,1013,2026-08-30,13:43,2026,8,30,N,VIIRS,VIIRS,l,19.31,350.33,D,0.5,0.49
29.00245,53.22082,2026-08-30,1013,2026-08-30,13:43,2026,8,30,N,VIIRS,VIIRS,l,29.12,356.66,D,0.5,0.49
29.00293,53.22575,2026-08-30,1013,2026-08-30,13:43,2026,8,30,N,VIIRS,VIIRS,l,29.12,345.5,D,0.5,0.49
29.25584,53.12171,2026-08-30,1013,2026-08-30,13:43,2026,8,30,N,VIIRS,VIIRS,n,7.33,349.77,D,0.5,0.49
30.03381,52.09269,2026-08-30,1013,2026-08-30,13:43,2026,8,30,N,VIIRS,VIIRS,l,7.26,344.41,D,0.44,0.46
28.68085,52.09221,2026-08-30,852,2026-08-30,12:22,2026,8,30,N20,VIIRS,VIIRS,l,7.31,344.39,D,0.5,0.65
29.25751,53.12072,2026-08-30,852,2026-08-30,12:22,2026,8,30,N20,VIIRS,VIIRS,h,14.43,367,D,0.42,0.61
