latitude,longitude,acq_date,acq_time,iran_date,iran_time,year,month,day,satellite,instrument,detected_sensor,confidence,frp,brightness,daynight,scan,track
28.6833,52.09137,2026-08-28,911,2026-08-28,12:41,2026,8,28,N,VIIRS,VIIRS,l,6.42,347.41,D,0.32,0.55
29.99912,52.52621,2026-08-28,837,2026-08-28,12:07,2026,8,28,N21,VIIRS,VIIRS,n,15.72,346.3,D,0.68,0.74
27.47793,52.97193,2026-08-27,2301,2026-08-28,02:31,2026,8,28,N21,VIIRS,VIIRS,n,1.24,309.84,N,0.48,0.64
27.48481,52.96687,2026-08-27,2301,2026-08-28,02:31,2026,8,28,N21,VIIRS,VIIRS,n,2.26,309.97,N,0.48,0.64
28.39861,52.91988,2026-08-27,2301,2026-08-28,02:31,2026,8,28,N21,VIIRS,VIIRS,n,1.28,306.11,N,0.45,0.63
28.68116,52.09331,2026-08-27,2301,2026-08-28,02:31,2026,8,28,N21,VIIRS,VIIRS,n,3.01,327.54,N,0.4,0.6
28.68247,52.09562,2026-08-27,2301,2026-08-28,02:31,2026,8,28,N21,VIIRS,VIIRS,n,2.98,309.73,N,0.4,0.6
28.68345,52.09161,2026-08-27,2301,2026-08-28,02:31,2026,8,28,N21,VIIRS,VIIRS,n,3.06,314.88,N,0.4,0.6
29.2564,53.12379,2026-08-27,2259,2026-08-28,02:29,2026,8,28,N21,VIIRS,VIIRS,n,7.07,343.28,N,0.44,0.63
29.25747,53.11944,2026-08-27,2259,2026-08-28,02:29,2026,8,28,N21,VIIRS,VIIRS,n,6.13,317.17,N,0.44,0.63
29.3652,52.61177,2026-08-27,2259,2026-08-28,02:29,2026,8,28,N21,VIIRS,VIIRS,n,2.51,317.69,N,0.41,0.61
29.50149,51.40485,2026-08-27,2259,2026-08-28,02:29,2026,8,28,N21,VIIRS,VIIRS,n,1.73,313.39,N,0.34,0.56
29.50364,51.40683,2026-08-27,2259,2026-08-28,02:29,2026,8,28,N21,VIIRS,VIIRS,n,1.55,317.82,N,0.35,0.56
29.62101,52.44744,2026-08-27,2259,2026-08-28,02:29,2026,8,28,N21,VIIRS,VIIRS,n,1.1,310.34,N,0.4,0.6
29.88467,52.74952,2026-08-27,2259,2026-08-28,02:29,2026,8,28,N21,VIIRS,VIIRS,n,1.77,299.89,N,0.41,0.6
27.4805,52.97215,2026-08-27,2214,2026-08-28,01:44,2026,8,28,N20,VIIRS,VIIRS,n,1.56,309.74,N,0.39,0.36
27.48979,52.97793,2026-08-27,2214,2026-08-28,01:44,2026,8,28,N20,VIIRS,VIIRS,n,0.97,312.54,N,0.39,0.36
28.68237,52.09175,2026-08-27,2214,2026-08-28,01:44,2026,8,28,N20,VIIRS,VIIRS,n,2.74,323.34,N,0.4,0.37
28.84797,53.69555,2026-08-27,2214,2026-08-28,01:44,2026,8,28,N20,VIIRS,VIIRS,n,1.23,311.58,N,0.38,0.36
29.1927,52.84232,2026-08-27,2214,2026-08-28,01:44,2026,8,28,N20,VIIRS,VIIRS,n,2.6,322.13,N,0.39,0.36
29.25583,53.12368,2026-08-27,2214,2026-08-28,01:44,2026,8,28,N20,VIIRS,VIIRS,n,2.42,302.25,N,0.39,0.36
29.25642,53.11972,2026-08-27,2214,2026-08-28,01:44,2026,8,28,N20,VIIRS,VIIRS,n,4.35,330.55,N,0.39,0.36
29.36652,52.61091,2026-08-27,2214,2026-08-28,01:44,2026,8,28,N20,VIIRS,VIIRS,n,2.04,313.7,N,0.4,0.37
29.36986,52.61154,2026-08-27,2214,2026-08-28,01:44,2026,8,28,N20,VIIRS,VIIRS,n,2.86,329.37,N,0.4,0.37
29.50337,51.4049,2026-08-27,2214,2026-08-28,01:44,2026,8,28,N20,VIIRS,VIIRS,n,1.32,308.86,N,0.43,0.38
29.62465,52.44934,2026-08-27,2214,2026-08-28,01:44,2026,8,28,N20,VIIRS,VIIRS,n,0.77,316.49,N,0.4,0.37
29.73663,52.65244,2026-08-27,2214,2026-08-28,01:44,2026,8,28,N20,VIIRS,VIIRS,n,1.32,307.93,N,0.4,0.37
29.88615,52.74671,2026-08-27,2214,2026-08-28,01:44,2026,8,28,N20,VIIRS,VIIRS,n,1.5,315.6,N,0.4,0.37
28.67977,52.09304,2026-08-27,2155,2026-08-28,01:25,2026,8,28,N,VIIRS,VIIRS,n,2.66,307,N,0.55,0.51
28.68449,52.09361,2026-08-27,2155,2026-08-28,01:25,2026,8,28,N,VIIRS,VIIRS,n,3.05,315.99,N,0.55,0.51
29.19409,52.84383,2026-08-27,2153,2026-08-28,01:23,2026,8,28,N,VIIRS,VIIRS,n,3.78,311.71,N,0.5,0.49
29.25392,53.12056,2026-08-27,2153,2026-08-28,01:23,2026,8,28,N,VIIRS,VIIRS,n,1.63,306.87,N,0.48,0.48
29.25837,53.12118,2026-08-27,2153,2026-08-28,01:23,2026,8,28,N,VIIRS,VIIRS,n,4.15,339.15,N,0.48,0.48
