latitude,longitude,acq_date,acq_time,iran_date,iran_time,year,month,day,satellite,instrument,detected_sensor,confidence,frp,brightness,daynight,scan,track
29.19161,52.84391,2026-09-15,1034,2026-09-15,14:04,2026,9,15,N20,VIIRS,VIIRS,n,9.17,344.67,D,0.6,0.7
29.19175,52.84601,2026-09-15,1034,2026-09-15,14:04,2026,9,15,N20,VIIRS,VIIRS,n,8.2,345.06,D,0.59,0.7
29.55031,52.71292,2026-09-15,1034,2026-09-15,14:04,2026,9,15,N20,VIIRS,VIIRS,n,7.93,345.52,D,0.59,0.7
28.68278,52.09423,2026-09-15,1013,2026-09-15,13:43,2026,9,15,N,VIIRS,VIIRS,n,8.75,349.52,D,0.42,0.45
29.19339,52.84278,2026-09-15,1013,2026-09-15,13:43,2026,9,15,N,VIIRS,VIIRS,n,14.99,355.85,D,0.47,0.48
29.25518,53.12203,2026-09-15,1013,2026-09-15,13:43,2026,9,15,N,VIIRS,VIIRS,n,14.13,352.51,D,0.49,0.49
29.80692,52.81221,2026-09-15,1013,2026-09-15,13:43,2026,9,15,N,VIIRS,VIIRS,n,10.47,350.39,D,0.48,0.48
29.19172,52.84276,2026-09-15,939,2026-09-15,13:09,2026,9,15,N21,VIIRS,VIIRS,l,15.16,353.72,D,0.39,0.36
28.58107,53.75321,2026-09-15,854,2026-09-15,12:24,2026,9,15,N20,VIIRS,VIIRS,h,13.28,367,D,0.4,0.6
28.58263,53.75308,2026-09-15,854,2026-09-15,12:24,2026,9,15,N20,VIIRS,VIIRS,h,12.17,367,D,0.4,0.6
29.25348,53.12231,2026-09-15,854,2026-09-15,12:24,2026,9,15,N20,VIIRS,VIIRS,h,13.63,367,D,0.42,0.61
29.47692,52.56731,2026-09-15,854,2026-09-15,12:24,2026,9,15,N20,VIIRS,VIIRS,h,10.05,367,D,0.45,0.63
28.76806,53.82682,2026-09-15,523,2026-09-15,08:53,2026,9,15,Terra,MODIS,MODIS,63,6.17,319.86,D,1,1
29.19103,52.84348,2026-09-15,523,2026-09-15,08:53,2026,9,15,Terra,MODIS,MODIS,72,12.76,323.76,D,1.02,1.01
