latitude,longitude,acq_date,acq_time,iran_date,iran_time,year,month,day,satellite,instrument,detected_sensor,confidence,frp,brightness,daynight,scan,track
29.3425,51.75193,2026-09-08,1641,2026-09-08,20:11,2026,9,8,Terra,MODIS,MODIS,82,8.58,312.94,N,1.29,1.13
29.34307,51.74553,2026-09-08,1641,2026-09-08,20:11,2026,9,8,Terra,MODIS,MODIS,91,12.53,316.23,N,1.29,1.13
29.82353,51.29269,2026-09-08,1641,2026-09-08,20:11,2026,9,8,Terra,MODIS,MODIS,83,10.61,312.88,N,1.34,1.15
29.82462,51.29913,2026-09-08,1641,2026-09-08,20:11,2026,9,8,Terra,MODIS,MODIS,91,14.77,315.84,N,1.34,1.15
29.82586,51.30628,2026-09-08,1641,2026-09-08,20:11,2026,9,8,Terra,MODIS,MODIS,79,11.46,313.03,N,1.34,1.15
29.84111,51.27466,2026-09-08,1641,2026-09-08,20:11,2026,9,8,Terra,MODIS,MODIS,87,13.35,314.22,N,1.35,1.15
27.66029,54.14191,2026-09-08,1113,2026-09-08,14:43,2026,9,8,Aqua,MODIS,MODIS,61,29.02,325.29,D,2.75,1.59
27.75242,54.00138,2026-09-08,1113,2026-09-08,14:43,2026,9,8,Aqua,MODIS,MODIS,46,32.39,324.98,D,2.8,1.6
27.758,53.99258,2026-09-08,1113,2026-09-08,14:43,2026,9,8,Aqua,MODIS,MODIS,40,27.2,323.94,D,2.8,1.6
28.49234,53.56362,2026-09-08,1113,2026-09-08,14:43,2026,9,8,Aqua,MODIS,MODIS,41,45.37,327.36,D,2.88,1.62
29.88332,52.80119,2026-09-08,1113,2026-09-08,14:43,2026,9,8,Aqua,MODIS,MODIS,35,21.9,322.75,D,3.02,1.65
29.90644,53.30204,2026-09-08,1113,2026-09-08,14:43,2026,9,8,Aqua,MODIS,MODIS,49,36.06,324.09,D,2.78,1.59
29.91453,53.30433,2026-09-08,1113,2026-09-08,14:43,2026,9,8,Aqua,MODIS,MODIS,26,24.65,321.57,D,2.78,1.59
30.24523,51.23545,2026-09-08,1113,2026-09-08,14:43,2026,9,8,Aqua,MODIS,MODIS,55,41.26,321.63,D,3.78,1.82
30.27272,53.25989,2026-09-08,1113,2026-09-08,14:43,2026,9,8,Aqua,MODIS,MODIS,42,20.65,322.11,D,2.74,1.58
30.56912,53.12957,2026-09-08,1113,2026-09-08,14:43,2026,9,8,Aqua,MODIS,MODIS,29,25.26,322.25,D,2.75,1.59
