latitude,longitude,acq_date,acq_time,iran_date,iran_time,year,month,day,satellite,instrument,detected_sensor,confidence,frp,brightness,daynight,scan,track
29.93014,51.20768,2026-09-12,1739,2026-09-12,21:09,2026,9,12,Terra,MODIS,MODIS,68,38.48,308.25,N,3.9,1.84
29.93824,51.19978,2026-09-12,1739,2026-09-12,21:09,2026,9,12,Terra,MODIS,MODIS,73,50.39,309.72,N,3.9,1.84
29.92019,51.21192,2026-09-12,1206,2026-09-12,15:36,2026,9,12,Aqua,MODIS,MODIS,53,24.38,338.17,D,1.15,1.07
29.92809,51.19938,2026-09-12,1206,2026-09-12,15:36,2026,9,12,Aqua,MODIS,MODIS,100,88.57,362.97,D,1.15,1.07
29.92942,51.20985,2026-09-12,1206,2026-09-12,15:36,2026,9,12,Aqua,MODIS,MODIS,100,211.12,388.92,D,1.15,1.07
29.93086,51.2212,2026-09-12,1206,2026-09-12,15:36,2026,9,12,Aqua,MODIS,MODIS,100,106.76,366.85,D,1.15,1.07
28.76942,52.74911,2026-09-12,1204,2026-09-12,15:34,2026,9,12,Aqua,MODIS,MODIS,84,48.86,339.47,D,1.34,1.15
28.75593,52.73718,2026-09-12,1034,2026-09-12,14:04,2026,9,12,N21,VIIRS,VIIRS,n,14.61,341.19,D,0.73,0.76
28.75617,52.74254,2026-09-12,1034,2026-09-12,14:04,2026,9,12,N21,VIIRS,VIIRS,n,14.61,346.54,D,0.73,0.76
28.7564,52.74776,2026-09-12,1034,2026-09-12,14:04,2026,9,12,N21,VIIRS,VIIRS,n,15.13,348.52,D,0.73,0.76
28.76302,52.73929,2026-09-12,1034,2026-09-12,14:04,2026,9,12,N21,VIIRS,VIIRS,n,14.17,344.33,D,0.73,0.76
28.76324,52.74431,2026-09-12,1034,2026-09-12,14:04,2026,9,12,N21,VIIRS,VIIRS,n,27.18,348.41,D,0.73,0.76
28.76349,52.75008,2026-09-12,1034,2026-09-12,14:04,2026,9,12,N21,VIIRS,VIIRS,h,27.18,367,D,0.74,0.76
28.84694,52.43843,2026-09-12,1034,2026-09-12,14:04,2026,9,12,N21,VIIRS,VIIRS,n,9.43,347,D,0.7,0.75
29.25528,53.12387,2026-09-12,1034,2026-09-12,14:04,2026,9,12,N21,VIIRS,VIIRS,n,7.01,345.41,D,0.78,0.78
29.25876,53.12371,2026-09-12,1034,2026-09-12,14:04,2026,9,12,N21,VIIRS,VIIRS,n,8.58,345.96,D,0.78,0.78
