latitude,longitude,acq_date,acq_time,iran_date,iran_time,year,month,day,satellite,instrument,detected_sensor,confidence,frp,brightness,daynight,scan,track
28.61471,53.83416,2026-09-25,518,2026-09-25,08:48,2026,9,25,Terra,MODIS,MODIS,34,4.15,315.68,D,1,1
29.19151,52.84084,2026-09-25,518,2026-09-25,08:48,2026,9,25,Terra,MODIS,MODIS,56,6.67,317.21,D,1.04,1.02
27.47816,52.97377,2026-09-24,2309,2026-09-25,02:39,2026,9,25,N,VIIRS,VIIRS,n,1.53,305.17,N,0.45,0.63
27.48499,52.97105,2026-09-24,2309,2026-09-25,02:39,2026,9,25,N,VIIRS,VIIRS,n,1.53,322.99,N,0.45,0.63
27.48576,52.97224,2026-09-24,2309,2026-09-25,02:39,2026,9,25,N,VIIRS,VIIRS,n,2.81,317.6,N,0.45,0.63
27.48614,52.9665,2026-09-24,2309,2026-09-25,02:39,2026,9,25,N,VIIRS,VIIRS,n,3.2,306.94,N,0.45,0.63
27.48688,52.96768,2026-09-24,2309,2026-09-25,02:39,2026,9,25,N,VIIRS,VIIRS,n,3.24,313.5,N,0.45,0.63
28.67951,52.09393,2026-09-24,2309,2026-09-25,02:39,2026,9,25,N,VIIRS,VIIRS,n,1.44,310.25,N,0.38,0.59
28.68163,52.09539,2026-09-24,2309,2026-09-25,02:39,2026,9,25,N,VIIRS,VIIRS,n,1.55,321.98,N,0.38,0.59
28.68259,52.09146,2026-09-24,2309,2026-09-25,02:39,2026,9,25,N,VIIRS,VIIRS,n,1.55,308.78,N,0.38,0.59
28.68477,52.09566,2026-09-24,2309,2026-09-25,02:39,2026,9,25,N,VIIRS,VIIRS,n,1.44,321.88,N,0.38,0.59
29.25529,53.12385,2026-09-24,2309,2026-09-25,02:39,2026,9,25,N,VIIRS,VIIRS,n,3.81,343.01,N,0.42,0.61
29.25635,53.1196,2026-09-24,2309,2026-09-25,02:39,2026,9,25,N,VIIRS,VIIRS,n,3.51,300.64,N,0.42,0.61
29.36502,52.61157,2026-09-24,2309,2026-09-25,02:39,2026,9,25,N,VIIRS,VIIRS,n,0.84,302.23,N,0.39,0.59
29.37031,52.6135,2026-09-24,2309,2026-09-25,02:39,2026,9,25,N,VIIRS,VIIRS,n,0.84,308.44,N,0.39,0.59
29.42208,52.56657,2026-09-24,2309,2026-09-25,02:39,2026,9,25,N,VIIRS,VIIRS,n,1.06,310.27,N,0.39,0.59
