latitude,longitude,acq_date,acq_time,iran_date,iran_time,year,month,day,satellite,instrument,detected_sensor,confidence,frp,brightness,daynight,scan,track
29.33788,52.58208,2026-09-18,1639,2026-09-18,20:09,2026,9,18,Terra,MODIS,MODIS,81,13.2,314.01,N,1.23,1.1
29.3398,52.59375,2026-09-18,1639,2026-09-18,20:09,2026,9,18,Terra,MODIS,MODIS,73,9.06,309.55,N,1.23,1.1
29.34381,52.55783,2026-09-18,1639,2026-09-18,20:09,2026,9,18,Terra,MODIS,MODIS,28,8.25,306.22,N,1.23,1.1
27.48143,52.95822,2026-09-18,1637,2026-09-18,20:07,2026,9,18,Terra,MODIS,MODIS,92,15.61,317.21,N,1.25,1.11
27.4834,52.97038,2026-09-18,1637,2026-09-18,20:07,2026,9,18,Terra,MODIS,MODIS,100,46.49,336.02,N,1.25,1.11
27.65489,52.71819,2026-09-18,1021,2026-09-18,13:51,2026,9,18,N21,VIIRS,VIIRS,n,6.47,345.39,D,0.45,0.63
28.68015,52.09293,2026-09-18,1021,2026-09-18,13:51,2026,9,18,N21,VIIRS,VIIRS,n,8.36,345.8,D,0.42,0.61
29.33763,52.56799,2026-09-18,1021,2026-09-18,13:51,2026,9,18,N21,VIIRS,VIIRS,h,8.47,367,D,0.46,0.64
29.33809,52.57485,2026-09-18,1021,2026-09-18,13:51,2026,9,18,N21,VIIRS,VIIRS,n,8.47,351.47,D,0.46,0.64
29.34337,52.56619,2026-09-18,1021,2026-09-18,13:51,2026,9,18,N21,VIIRS,VIIRS,h,14.3,367,D,0.46,0.64
29.34364,52.5695,2026-09-18,1021,2026-09-18,13:51,2026,9,18,N21,VIIRS,VIIRS,h,13.7,367,D,0.46,0.64
29.33849,52.57419,2026-09-18,937,2026-09-18,13:07,2026,9,18,N20,VIIRS,VIIRS,n,15.75,350.14,D,0.39,0.36
29.33912,52.57811,2026-09-18,937,2026-09-18,13:07,2026,9,18,N20,VIIRS,VIIRS,n,15.75,353.33,D,0.39,0.36
29.34116,52.56963,2026-09-18,937,2026-09-18,13:07,2026,9,18,N20,VIIRS,VIIRS,l,55.76,367,D,0.39,0.36
29.34178,52.57351,2026-09-18,937,2026-09-18,13:07,2026,9,18,N20,VIIRS,VIIRS,l,15.75,355.29,D,0.39,0.36
29.3424,52.57741,2026-09-18,937,2026-09-18,13:07,2026,9,18,N20,VIIRS,VIIRS,l,15.75,351.14,D,0.39,0.36
29.34303,52.58133,2026-09-18,937,2026-09-18,13:07,2026,9,18,N20,VIIRS,VIIRS,n,22.09,355.38,D,0.39,0.36
29.01127,52.48946,2026-09-18,917,2026-09-18,12:47,2026,9,18,N,VIIRS,VIIRS,n,5.68,350.12,D,0.49,0.49
29.25776,53.12119,2026-09-18,917,2026-09-18,12:47,2026,9,18,N,VIIRS,VIIRS,h,12.01,367,D,0.45,0.47
29.34075,52.57344,2026-09-18,917,2026-09-18,12:47,2026,9,18,N,VIIRS,VIIRS,h,37.03,367,D,0.48,0.48
29.34169,52.57788,2026-09-18,917,2026-09-18,12:47,2026,9,18,N,VIIRS,VIIRS,h,37.03,367,D,0.48,0.48
