latitude,longitude,acq_date,acq_time,iran_date,iran_time,year,month,day,satellite,instrument,detected_sensor,confidence,frp,brightness,daynight,scan,track
29.25342,53.12306,2026-09-20,1041,2026-09-20,14:11,2026,9,20,N20,VIIRS,VIIRS,l,5.49,339.33,D,0.77,0.77
29.25779,53.12371,2026-09-20,1041,2026-09-20,14:11,2026,9,20,N20,VIIRS,VIIRS,n,7.73,345.42,D,0.77,0.77
29.25412,53.12403,2026-09-20,1019,2026-09-20,13:49,2026,9,20,N,VIIRS,VIIRS,l,12.23,345.39,D,0.61,0.54
27.52242,54.1589,2026-09-20,900,2026-09-20,12:30,2026,9,20,N20,VIIRS,VIIRS,n,6.55,345.06,D,0.32,0.54
27.67719,52.93748,2026-09-20,900,2026-09-20,12:30,2026,9,20,N20,VIIRS,VIIRS,n,8.44,346.39,D,0.37,0.58
27.67806,52.94114,2026-09-20,900,2026-09-20,12:30,2026,9,20,N20,VIIRS,VIIRS,h,8.44,367,D,0.37,0.58
28.68348,52.0928,2026-09-20,900,2026-09-20,12:30,2026,9,20,N20,VIIRS,VIIRS,n,3.93,343.5,D,0.4,0.6
29.24654,52.71528,2026-09-20,900,2026-09-20,12:30,2026,9,20,N20,VIIRS,VIIRS,n,4.92,343.04,D,0.36,0.57
29.25331,53.12195,2026-09-20,900,2026-09-20,12:30,2026,9,20,N20,VIIRS,VIIRS,h,9.04,367,D,0.34,0.56
29.25746,53.11791,2026-09-20,839,2026-09-20,12:09,2026,9,20,N,VIIRS,VIIRS,h,13.5,367,D,0.78,0.78
28.61094,53.86524,2026-09-20,521,2026-09-20,08:51,2026,9,20,Terra,MODIS,MODIS,47,4.7,316.87,D,1,1
30.46335,51.40151,2026-09-20,518,2026-09-20,08:48,2026,9,20,Terra,MODIS,MODIS,68,12.96,322.44,D,1.19,1.08
28.68069,52.09106,2026-09-19,2324,2026-09-20,02:54,2026,9,20,N20,VIIRS,VIIRS,n,1.55,306.84,N,0.75,0.77
28.68185,52.0902,2026-09-19,2324,2026-09-20,02:54,2026,9,20,N20,VIIRS,VIIRS,n,2.11,309.65,N,0.75,0.77
27.47957,52.97055,2026-09-19,2303,2026-09-20,02:33,2026,9,20,N,VIIRS,VIIRS,n,6.32,309.47,N,0.37,0.58
27.48092,52.972,2026-09-19,2303,2026-09-20,02:33,2026,9,20,N,VIIRS,VIIRS,n,4.28,309.32,N,0.37,0.58
