latitude,longitude,acq_date,acq_time,iran_date,iran_time,year,month,day,satellite,instrument,detected_sensor,confidence,frp,brightness,daynight,scan,track
29.25485,53.12285,2026-08-27,1034,2026-08-27,14:04,2026,8,27,N21,VIIRS,VIIRS,n,15.8,352.49,D,0.78,0.78
29.52305,52.57338,2026-08-27,1034,2026-08-27,14:04,2026,8,27,N21,VIIRS,VIIRS,h,28.57,367,D,0.72,0.76
30.20131,51.70168,2026-08-27,1034,2026-08-27,14:04,2026,8,27,N21,VIIRS,VIIRS,l,12.85,343.81,D,0.65,0.73
28.56846,52.77792,2026-08-27,949,2026-08-27,13:19,2026,8,27,N20,VIIRS,VIIRS,l,18.81,355.57,D,0.42,0.38
28.57186,52.77719,2026-08-27,949,2026-08-27,13:19,2026,8,27,N20,VIIRS,VIIRS,l,28.9,349.69,D,0.42,0.38
30.20281,51.69935,2026-08-27,949,2026-08-27,13:19,2026,8,27,N20,VIIRS,VIIRS,l,11.26,354.12,D,0.4,0.37
28.68322,52.09223,2026-08-27,854,2026-08-27,12:24,2026,8,27,N21,VIIRS,VIIRS,n,10.71,352.21,D,0.41,0.6
28.68428,52.09077,2026-08-27,854,2026-08-27,12:24,2026,8,27,N21,VIIRS,VIIRS,n,10.38,351.53,D,0.41,0.6
29.25513,53.11954,2026-08-27,854,2026-08-27,12:24,2026,8,27,N21,VIIRS,VIIRS,l,9.12,355.44,D,0.34,0.56
29.25591,53.12296,2026-08-27,854,2026-08-27,12:24,2026,8,27,N21,VIIRS,VIIRS,h,5.51,367,D,0.34,0.56
29.25898,53.12052,2026-08-27,854,2026-08-27,12:24,2026,8,27,N21,VIIRS,VIIRS,h,7.03,367,D,0.34,0.56
29.26169,53.12492,2026-08-27,854,2026-08-27,12:24,2026,8,27,N21,VIIRS,VIIRS,l,5.51,367,D,0.34,0.56
29.26479,53.12248,2026-08-27,854,2026-08-27,12:24,2026,8,27,N21,VIIRS,VIIRS,l,7.03,367,D,0.34,0.56
30.12434,51.47733,2026-08-27,854,2026-08-27,12:24,2026,8,27,N21,VIIRS,VIIRS,n,8.87,350.29,D,0.41,0.61
30.12539,51.48155,2026-08-27,854,2026-08-27,12:24,2026,8,27,N21,VIIRS,VIIRS,n,8.87,350.78,D,0.41,0.61
30.1098,51.51722,2026-08-27,608,2026-08-27,09:38,2026,8,27,Terra,MODIS,MODIS,45,20.29,321.07,D,2.55,1.54
