latitude,longitude,acq_date,acq_time,iran_date,iran_time,year,month,day,satellite,instrument,detected_sensor,confidence,frp,brightness,daynight,scan,track
29.19437,52.84184,2026-08-17,1707,2026-08-17,20:37,2026,8,17,Terra,MODIS,MODIS,48,8.41,310.42,N,1.25,1.11
28.68158,52.0941,2026-08-17,1021,2026-08-17,13:51,2026,8,17,N21,VIIRS,VIIRS,n,10.3,347.77,D,0.42,0.61
29.72383,52.84478,2026-08-17,1021,2026-08-17,13:51,2026,8,17,N21,VIIRS,VIIRS,n,14.35,351.55,D,0.48,0.65
28.69596,54.41777,2026-08-17,934,2026-08-17,13:04,2026,8,17,N20,VIIRS,VIIRS,l,1.04,367,D,0.39,0.36
28.69654,54.42171,2026-08-17,934,2026-08-17,13:04,2026,8,17,N20,VIIRS,VIIRS,l,1.04,367,D,0.39,0.36
28.69927,54.41715,2026-08-17,934,2026-08-17,13:04,2026,8,17,N20,VIIRS,VIIRS,l,2.37,367,D,0.39,0.36
28.69984,54.42109,2026-08-17,934,2026-08-17,13:04,2026,8,17,N20,VIIRS,VIIRS,n,2.37,355.14,D,0.39,0.36
28.70041,54.42503,2026-08-17,934,2026-08-17,13:04,2026,8,17,N20,VIIRS,VIIRS,l,1.94,367,D,0.39,0.36
28.70257,54.41653,2026-08-17,934,2026-08-17,13:04,2026,8,17,N20,VIIRS,VIIRS,l,2.37,367,D,0.39,0.36
28.70314,54.42047,2026-08-17,934,2026-08-17,13:04,2026,8,17,N20,VIIRS,VIIRS,l,2.37,367,D,0.39,0.36
28.70372,54.4244,2026-08-17,934,2026-08-17,13:04,2026,8,17,N20,VIIRS,VIIRS,l,1.94,367,D,0.39,0.36
29.19088,52.8434,2026-08-17,934,2026-08-17,13:04,2026,8,17,N20,VIIRS,VIIRS,n,12.22,355.91,D,0.39,0.36
29.25386,53.12323,2026-08-17,841,2026-08-17,12:11,2026,8,17,N21,VIIRS,VIIRS,l,14.52,349.26,D,0.53,0.67
