latitude,longitude,acq_date,acq_time,iran_date,iran_time,year,month,day,satellite,instrument,detected_sensor,confidence,frp,brightness,daynight,scan,track
28.92945,53.63636,2026-09-26,1108,2026-09-26,14:38,2026,9,26,Aqua,MODIS,MODIS,49,21.41,320.75,D,3.64,1.79
27.48676,52.96749,2026-09-26,1028,2026-09-26,13:58,2026,9,26,N20,VIIRS,VIIRS,n,19.42,350.1,D,0.46,0.64
27.48708,52.97227,2026-09-26,1028,2026-09-26,13:58,2026,9,26,N20,VIIRS,VIIRS,l,19.42,356.34,D,0.46,0.64
28.67936,52.09577,2026-09-26,1028,2026-09-26,13:58,2026,9,26,N20,VIIRS,VIIRS,n,6.06,350.8,D,0.42,0.61
28.68265,52.09478,2026-09-26,1009,2026-09-26,13:39,2026,9,26,N,VIIRS,VIIRS,n,7.86,346.4,D,0.52,0.41
29.19253,52.84295,2026-09-26,1009,2026-09-26,13:39,2026,9,26,N,VIIRS,VIIRS,l,8.83,347.87,D,0.38,0.43
29.25612,53.12132,2026-09-26,1009,2026-09-26,13:39,2026,9,26,N,VIIRS,VIIRS,l,7.12,346.25,D,0.4,0.44
28.67904,52.09591,2026-09-26,848,2026-09-26,12:18,2026,9,26,N20,VIIRS,VIIRS,n,5.15,340.96,D,0.61,0.71
29.25381,53.12146,2026-09-26,848,2026-09-26,12:18,2026,9,26,N20,VIIRS,VIIRS,n,6.41,345.3,D,0.52,0.67
27.48292,52.96411,2026-09-26,845,2026-09-26,12:15,2026,9,26,N20,VIIRS,VIIRS,n,24.67,347.12,D,0.58,0.7
27.48441,52.96972,2026-09-26,845,2026-09-26,12:15,2026,9,26,N20,VIIRS,VIIRS,h,24.67,367,D,0.58,0.7
27.48715,52.96497,2026-09-26,845,2026-09-26,12:15,2026,9,26,N20,VIIRS,VIIRS,n,24.5,349.39,D,0.58,0.7
27.4886,52.9706,2026-09-26,845,2026-09-26,12:15,2026,9,26,N20,VIIRS,VIIRS,h,24.36,367,D,0.58,0.7
27.47813,52.97042,2026-09-25,2312,2026-09-26,02:42,2026,9,26,N20,VIIRS,VIIRS,n,1.07,305.91,N,0.59,0.7
27.48036,52.96917,2026-09-25,2312,2026-09-26,02:42,2026,9,26,N20,VIIRS,VIIRS,n,1.8,305.61,N,0.59,0.7
27.48656,52.97128,2026-09-25,2312,2026-09-26,02:42,2026,9,26,N20,VIIRS,VIIRS,n,8.27,319.26,N,0.59,0.7
27.4881,52.9655,2026-09-25,2312,2026-09-26,02:42,2026,9,26,N20,VIIRS,VIIRS,h,8.27,367,N,0.59,0.7
28.68102,52.09009,2026-09-25,2312,2026-09-26,02:42,2026,9,26,N20,VIIRS,VIIRS,n,1.38,312.5,N,0.49,0.65
28.68267,52.09266,2026-09-25,2312,2026-09-26,02:42,2026,9,26,N20,VIIRS,VIIRS,n,2.5,329.36,N,0.49,0.65
28.68678,52.09212,2026-09-25,2312,2026-09-26,02:42,2026,9,26,N20,VIIRS,VIIRS,n,0.51,313.35,N,0.49,0.65
29.12113,52.64277,2026-09-25,2309,2026-09-26,02:39,2026,9,26,N20,VIIRS,VIIRS,n,0.63,299.74,N,0.52,0.67
29.25441,53.12315,2026-09-25,2309,2026-09-26,02:39,2026,9,26,N20,VIIRS,VIIRS,n,2.76,307.33,N,0.55,0.68
29.25583,53.11778,2026-09-25,2309,2026-09-26,02:39,2026,9,26,N20,VIIRS,VIIRS,n,2.76,324.83,N,0.55,0.68
29.37,52.61111,2026-09-25,2309,2026-09-26,02:39,2026,9,26,N20,VIIRS,VIIRS,n,1.99,306.77,N,0.51,0.66
29.88177,52.86852,2026-09-25,2309,2026-09-26,02:39,2026,9,26,N20,VIIRS,VIIRS,n,1.91,301.4,N,0.51,0.66
27.48026,52.97063,2026-09-25,2252,2026-09-26,02:22,2026,9,26,N,VIIRS,VIIRS,n,2.12,306.04,N,0.47,0.48
27.4846,52.97179,2026-09-25,2252,2026-09-26,02:22,2026,9,26,N,VIIRS,VIIRS,n,7.44,316.15,N,0.47,0.48
27.48561,52.96704,2026-09-25,2252,2026-09-26,02:22,2026,9,26,N,VIIRS,VIIRS,n,7.44,341.47,N,0.47,0.48
27.48995,52.96821,2026-09-25,2252,2026-09-26,02:22,2026,9,26,N,VIIRS,VIIRS,n,7.44,341.05,N,0.47,0.48
27.63128,52.75687,2026-09-25,2252,2026-09-26,02:22,2026,9,26,N,VIIRS,VIIRS,n,1.38,311.53,N,0.46,0.47
28.68126,52.09287,2026-09-25,2252,2026-09-26,02:22,2026,9,26,N,VIIRS,VIIRS,n,2.49,330.11,N,0.4,0.44
29.12329,52.64675,2026-09-25,2252,2026-09-26,02:22,2026,9,26,N,VIIRS,VIIRS,n,0.52,301.54,N,0.42,0.45
29.12978,52.82653,2026-09-25,2252,2026-09-26,02:22,2026,9,26,N,VIIRS,VIIRS,n,1.15,310.4,N,0.43,0.46
29.20083,54.48575,2026-09-25,2252,2026-09-26,02:22,2026,9,26,N,VIIRS,VIIRS,n,1.25,299.23,N,0.54,0.51
29.25669,53.12103,2026-09-25,2252,2026-09-26,02:22,2026,9,26,N,VIIRS,VIIRS,n,7.21,338.45,N,0.45,0.47
29.36678,52.61332,2026-09-25,2252,2026-09-26,02:22,2026,9,26,N,VIIRS,VIIRS,n,1.71,317.58,N,0.42,0.45
29.62354,52.4501,2026-09-25,2252,2026-09-26,02:22,2026,9,26,N,VIIRS,VIIRS,n,0.61,305.52,N,0.4,0.45
29.87831,52.87424,2026-09-25,2252,2026-09-26,02:22,2026,9,26,N,VIIRS,VIIRS,n,1.04,301.3,N,0.42,0.45
29.8792,52.86994,2026-09-25,2252,2026-09-26,02:22,2026,9,26,N,VIIRS,VIIRS,n,1.04,302.11,N,0.42,0.45
27.48407,52.9683,2026-09-25,2216,2026-09-26,01:46,2026,9,26,N21,VIIRS,VIIRS,n,12.17,334.99,N,0.39,0.36
27.48737,52.96898,2026-09-25,2216,2026-09-26,01:46,2026,9,26,N21,VIIRS,VIIRS,n,12.17,344.85,N,0.39,0.36
27.48801,52.96507,2026-09-25,2216,2026-09-26,01:46,2026,9,26,N21,VIIRS,VIIRS,n,8.37,323.12,N,0.39,0.36
27.63075,52.75949,2026-09-25,2216,2026-09-26,01:46,2026,9,26,N21,VIIRS,VIIRS,n,3.25,327.79,N,0.39,0.36
27.63138,52.75559,2026-09-25,2216,2026-09-26,01:46,2026,9,26,N21,VIIRS,VIIRS,n,3.25,306.13,N,0.39,0.36
28.68167,52.0924,2026-09-25,2216,2026-09-26,01:46,2026,9,26,N21,VIIRS,VIIRS,n,2.79,330.23,N,0.38,0.36
29.12211,52.648,2026-09-25,2216,2026-09-26,01:46,2026,9,26,N21,VIIRS,VIIRS,n,0.63,308.91,N,0.38,0.36
29.19342,52.84335,2026-09-25,2216,2026-09-26,01:46,2026,9,26,N21,VIIRS,VIIRS,n,2.28,308.77,N,0.39,0.36
29.1967,52.84402,2026-09-25,2216,2026-09-26,01:46,2026,9,26,N21,VIIRS,VIIRS,n,1.09,309.12,N,0.39,0.36
29.20152,54.48254,2026-09-25,2216,2026-09-26,01:46,2026,9,26,N21,VIIRS,VIIRS,n,1.31,306.95,N,0.41,0.37
29.25433,53.12349,2026-09-25,2216,2026-09-26,01:46,2026,9,26,N21,VIIRS,VIIRS,n,1.2,300.67,N,0.39,0.36
29.25496,53.11956,2026-09-25,2216,2026-09-26,01:46,2026,9,26,N21,VIIRS,VIIRS,n,1.2,324.11,N,0.39,0.36
29.25761,53.12418,2026-09-25,2216,2026-09-26,01:46,2026,9,26,N21,VIIRS,VIIRS,n,1.2,296.63,N,0.39,0.36
29.25825,53.12025,2026-09-25,2216,2026-09-26,01:46,2026,9,26,N21,VIIRS,VIIRS,n,1.2,311.44,N,0.39,0.36
29.36013,52.61409,2026-09-25,2216,2026-09-26,01:46,2026,9,26,N21,VIIRS,VIIRS,n,1.62,307.24,N,0.38,0.36
29.3673,52.61152,2026-09-25,2216,2026-09-26,01:46,2026,9,26,N21,VIIRS,VIIRS,n,3.65,329.61,N,0.38,0.36
29.62459,52.44881,2026-09-25,2216,2026-09-26,01:46,2026,9,26,N21,VIIRS,VIIRS,n,1.11,309.7,N,0.38,0.36
29.73567,52.65241,2026-09-25,2216,2026-09-26,01:46,2026,9,26,N21,VIIRS,VIIRS,n,0.87,308.77,N,0.38,0.36
29.87876,52.87128,2026-09-25,2214,2026-09-26,01:44,2026,9,26,N21,VIIRS,VIIRS,n,2.45,319.75,N,0.38,0.36
29.88671,52.88512,2026-09-25,2214,2026-09-26,01:44,2026,9,26,N21,VIIRS,VIIRS,n,1,307.77,N,0.38,0.36
27.48138,52.96913,2026-09-25,2131,2026-09-26,01:01,2026,9,26,N20,VIIRS,VIIRS,n,3.71,305.61,N,0.45,0.63
27.48723,52.9697,2026-09-25,2131,2026-09-26,01:01,2026,9,26,N20,VIIRS,VIIRS,n,3.71,306.1,N,0.45,0.63
27.48757,52.96507,2026-09-25,2131,2026-09-26,01:01,2026,9,26,N20,VIIRS,VIIRS,n,25.66,337.25,N,0.45,0.63
27.4879,52.96045,2026-09-25,2131,2026-09-26,01:01,2026,9,26,N20,VIIRS,VIIRS,h,25.66,367,N,0.46,0.63
27.49341,52.96565,2026-09-25,2131,2026-09-26,01:01,2026,9,26,N20,VIIRS,VIIRS,n,1.34,307.2,N,0.45,0.63
28.68219,52.08741,2026-09-25,2129,2026-09-26,00:59,2026,9,26,N20,VIIRS,VIIRS,n,1.79,321.49,N,0.53,0.67
