latitude,longitude,acq_date,acq_time,iran_date,iran_time,year,month,day,satellite,instrument,detected_sensor,confidence,frp,brightness,daynight,scan,track
29.25749,53.12064,2026-08-10,1009,2026-08-10,13:39,2026,8,10,N20,VIIRS,VIIRS,n,10.29,344.93,D,0.51,0.49
27.4864,52.96917,2026-08-10,911,2026-08-10,12:41,2026,8,10,N21,VIIRS,VIIRS,l,5.02,338.6,D,0.4,0.44
29.47262,52.55632,2026-08-10,911,2026-08-10,12:41,2026,8,10,N21,VIIRS,VIIRS,l,14.86,343.08,D,0.39,0.44
29.19094,52.8459,2026-08-09,2252,2026-08-10,02:22,2026,8,10,N20,VIIRS,VIIRS,n,2.02,304.16,N,0.56,0.51
29.19213,52.84058,2026-08-09,2252,2026-08-10,02:22,2026,8,10,N20,VIIRS,VIIRS,n,2.02,313.71,N,0.55,0.51
29.25832,53.12516,2026-08-09,2252,2026-08-10,02:22,2026,8,10,N20,VIIRS,VIIRS,n,3.84,325.19,N,0.58,0.52
29.25961,53.11945,2026-08-09,2252,2026-08-10,02:22,2026,8,10,N20,VIIRS,VIIRS,n,3.84,313.95,N,0.57,0.52
29.34572,52.62597,2026-08-09,2252,2026-08-10,02:22,2026,8,10,N20,VIIRS,VIIRS,n,0.73,304.59,N,0.54,0.5
29.36855,52.60953,2026-08-09,2252,2026-08-10,02:22,2026,8,10,N20,VIIRS,VIIRS,n,3.43,312.4,N,0.53,0.5
29.62501,52.44691,2026-08-09,2252,2026-08-10,02:22,2026,8,10,N20,VIIRS,VIIRS,n,1.46,311.96,N,0.52,0.5
29.86126,52.56936,2026-08-09,2252,2026-08-10,02:22,2026,8,10,N20,VIIRS,VIIRS,n,0.64,299.93,N,0.52,0.5
29.19152,52.84473,2026-08-09,2231,2026-08-10,02:01,2026,8,10,N,VIIRS,VIIRS,n,2.4,309.76,N,0.41,0.37
29.19224,52.84063,2026-08-09,2231,2026-08-10,02:01,2026,8,10,N,VIIRS,VIIRS,n,4.91,334.5,N,0.41,0.37
29.25555,53.1231,2026-08-09,2231,2026-08-10,02:01,2026,8,10,N,VIIRS,VIIRS,n,3.83,329.98,N,0.41,0.37
29.36856,52.61351,2026-08-09,2231,2026-08-10,02:01,2026,8,10,N,VIIRS,VIIRS,n,4,329.03,N,0.4,0.37
29.51638,52.62877,2026-08-09,2231,2026-08-10,02:01,2026,8,10,N,VIIRS,VIIRS,n,2.22,313.94,N,0.4,0.37
29.62489,52.44827,2026-08-09,2231,2026-08-10,02:01,2026,8,10,N,VIIRS,VIIRS,n,2,316.44,N,0.4,0.37
29.78222,53.00587,2026-08-09,2231,2026-08-10,02:01,2026,8,10,N,VIIRS,VIIRS,n,0.38,301.04,N,0.41,0.37
28.40971,53.23059,2026-08-09,2155,2026-08-10,01:25,2026,8,10,N21,VIIRS,VIIRS,n,5.99,309.84,N,0.47,0.4
29.25456,53.11985,2026-08-09,2155,2026-08-10,01:25,2026,8,10,N21,VIIRS,VIIRS,n,1.88,314.92,N,0.49,0.4
29.25824,53.12045,2026-08-09,2155,2026-08-10,01:25,2026,8,10,N21,VIIRS,VIIRS,n,3.29,327.34,N,0.49,0.4
29.36588,52.61366,2026-08-09,2155,2026-08-10,01:25,2026,8,10,N21,VIIRS,VIIRS,n,4.67,316.81,N,0.52,0.41
29.78048,53.0025,2026-08-09,2155,2026-08-10,01:25,2026,8,10,N21,VIIRS,VIIRS,n,1.02,304.75,N,0.5,0.41
29.78176,53.00421,2026-08-09,2155,2026-08-10,01:25,2026,8,10,N21,VIIRS,VIIRS,n,0.88,304.44,N,0.5,0.41
